rowid,id,code,name,address,contact,phone
6963,6963,110101563512,致同会计师事务所（特殊普通合伙）福州分所,福州市台江区祥坂路口阳光城假日广场22层,方媛,0591-87270677，18906911289
6964,6964,110101563513,致同会计师事务所（特殊普通合伙）厦门分所,厦门市湖里区环岛干道万科云玺2号楼B区领域7—9楼,高喆,0592-2528266
6965,6965,110101563707,致同会计师事务所（特殊普通合伙）山东分所,山东省青岛市市南区福州南路16号11楼,孙秉华,0532-58615858
6966,6966,110101564101,致同会计师事务所（特殊普通合伙）河南分所,河南自贸试验区郑州片区（郑东）商鼎路78号升龙广场3号楼A座804,徐华,13838877655
6967,6967,110101564201,致同会计师事务所（特殊普通合伙）武汉分所,武汉市武昌区中北路58号汉街总部国际E座29层,刘燕,027-87819677
6968,6968,110101564401,致同会计师事务所（特殊普通合伙）广州分所,广州市天河区珠江新城珠江东路32号利通广场10楼,陈海防,020-38963388
6969,6969,110101564503,致同会计师事务所（特殊普通合伙）广西分所,南宁市青秀区金湖路59号地王国际商会中心32层,黄翠红,0771-5593112
6970,6970,110101564601,致同会计师事务所（特殊普通合伙）海南分所,海口市国贸大道48号新达商务大厦803室,刘金凤,0898-68556208
6971,6971,110101564701,致同会计师事务所（特殊普通合伙）深圳分所,深圳市福田区福华路北深圳国际交易广场写字楼1401-1406,刘力,0755-32995823
6972,6972,110101565101,致同会计师事务所（特殊普通合伙）成都分所,成都市青羊工业集中发展区（东区）敬业路229号H区7幢5层502号,张曦,028-61501466-806
6973,6973,110101565301,致同会计师事务所（特殊普通合伙）云南分所,云南省昆明市西山区云投财富商业广场B3幢23层,杨向春,13888656652
6974,6974,110101566109,致同会计师事务所（特殊普通合伙）西安分所,西安市高新区锦业一路6号陕西永利国际金融中心1座5层,黄志斌,029-65635588
6975,6975,110101701203,中审亚太会计师事务所（特殊普通合伙）天津滨海新区分所,天津市河西区围堤道146号华盛广场B30,李莉,88238816
6976,6976,110101505007,天职国际会计师事务所（特殊普通合伙）重庆分所,重庆市北部新区星光大道90号土星A2-5层,童文光,023-67865068
6977,6977,110101505101,天职国际会计师事务所（特殊普通合伙）成都分所,四川省成都市锦江区橡树林路189号瑞升国际中心26F,申军,028-86623928
6978,6978,110101505201,天职国际会计师事务所（特殊普通合伙）贵州分所,贵州省贵阳市观山湖区林城路与长岭路西北角贵阳国际金融中心一期商务区11号楼13层1、23、24号,唐洪春,18980816901
6979,6979,110101505301,天职国际会计师事务所(特殊普通合伙)云南分所,云南省昆明市东风西路123号三合商利写字楼16层,王华云,13678768534、0871-63648687
6980,6980,110101506101,天职国际会计师事务所（特殊普通合伙）西安分所,西安市高新区唐延路11号禾盛京广中心1幢4单元25层42501和42502号,封雪,029-68722288
6981,6981,110101506503,天职国际会计师事务所（特殊普通合伙）新疆分所,新疆乌鲁木齐市天山区新华北路165号中信银行大厦24楼,张子彧,15899193611
6982,6982,110101561401,致同会计师事务所（特殊普通合伙）山西分所,南中环街426号山西国际金融中心2幢B座16层1605-1608,常睿,0351-7955610
6983,6983,110101562114,致同会计师事务所（特殊普通合伙）辽宁分所,辽宁省大连市中山区鲁迅路35号盛世大厦1408,冯雪,0411-82739276-606
6984,6984,110101562201,致同会计师事务所（特殊普通合伙）吉林分所,长春市南关区南湖大路鸿城国际3号楼B座10楼1005房,陈丽,0431-88693555
6985,6985,110101562305,致同会计师事务所（特殊普通合伙）黑龙江分所,哈尔滨市道里区经纬五道街16号7楼,刘存有,0451-84208498
6986,6986,110101563101,致同会计师事务所（特殊普通合伙）上海分所,上海西藏中路268号來福士广场45楼,邱妍龄,23220200
6987,6987,110101563102,致同会计师事务所（特殊普通合伙）上海自贸试验区分所,中国（上海）自由贸易试验区业盛路188号A-968D室,邱妍龄,13701995908
6988,6988,110101563201,致同会计师事务所（特殊普通合伙）苏州分所,江苏省苏州工业园区圆融时代广场24栋B区303、304室,沈在斌,0512-62722088
6989,6989,110101563202,致同会计师事务所（特殊普通合伙）南京分所,南京市建邺区兴隆大街凤凰文化广场B幢11层,宦燕,025-87768699-8011
6990,6990,110101563301,致同会计师事务所（特殊普通合伙）浙江分所,宁波市高新区星海南路100号华商大厦6楼,赵俊,0574-87092029
6991,6991,110101503102,天职国际会计师事务所（特殊普通合伙）上海自贸试验区分所,中国（上海）自由贸易试验区富特西一路477号（D区8地块）二层A41室,王霞,58402681
6992,6992,110101503201,天职国际会计师事务所(特殊普通合伙)江苏分所,南京市中山南路1号39层D区,王传邦,025-66080671
6993,6993,110101503301,天职国际会计师事务所（特殊普通合伙）浙江分所,浙江省杭州市江干区钱江新城五星路198号瑞晶国际商务中心3401室,陈晶晶,0571-28105158
6994,6994,110101503413,天职国际会计师事务所（特殊普通合伙）安徽分所,合肥市马鞍山路130号万达广场6号写字楼21层,汤燕,0551-66100686
6995,6995,110101503501,天职国际会计师事务所（特殊普通合伙）福建分所,厦门市思明区鹭江道100号厦门财富中心1202,刘宇锦,0592-3101688
6996,6996,110101503601,天职国际会计师事务所(特殊普通合伙)江西分所,江西省南昌市红谷滩新区红谷中大道1402号浦发大厦6偻,张梅,86727518
6997,6997,110101503602,天职国际会计师事务所（特殊普通合伙）共青城分所,江西省九江市共青城市私慕基金创新园内,张梅,079186727518
6998,6998,110101503713,天职国际会计师事务所(特殊普通合伙)山东分所,山东省济南市市中区胜利大街56号山东书城培训楼10层,张居忠,18612687002
6999,6999,110101504101,天职国际会计师事务所（特殊普通合伙）郑州分所,河南自贸试验区郑州片区（郑东）金水东路80号绿地新都会C座1603号,姚俭方,18037169690
7000,7000,110101504201,天职国际会计师事务所(特殊普通合伙)武汉分所,武汉市江汉区建设大道568号新世界国贸大厦I座34层,张嘉,13797007022、010-88827799
7001,7001,110101504301,天职国际会计师事务所（特殊普通合伙）湖南分所,长沙市韶山北路216号维一星城国际27楼,李新农,13973113819
7002,7002,110101504303,天职国际会计师事务所（特殊普通合伙）株洲分所,湖南省株洲市天元区长江北路16号招投标大楼10-11层,黄素国,0731-22860268
7003,7003,110101504401,天职国际会计师事务所（特殊普通合伙）广州分所,广州市天河区水荫路115号天溢大厦五层508、509、510房,向征帆,020-37222719
7004,7004,110101504501,天职国际会计师事务所（特殊普通合伙）广西分所,南宁市青秀区民族大道146号三祺广场17层1702号,张帆,0771-8028828
7005,7005,110101504701,天职国际会计师事务所（特殊普通合伙）深圳分所,深圳市福田区深南中路2002号中核大厦9楼,屈先富,0755-61372888、61372885
7006,7006,110101484401,大华会计师事务所（特殊普通合伙）广州分所,广州市天河区天河北路689号712房,范荣,020-38730380
7007,7007,110101484404,大华会计师事务所（特殊普通合伙）珠海分所,广东省珠海市香洲康宁路16号,程银春,0756-2114788
7008,7008,110101484501,大华会计师事务所（特殊普通合伙）广西分所,南宁市青秀区金湖路63号金源CBD现代城2537,袁赣,13807713372
7009,7009,110101484601,大华会计师事务所（特殊普通合伙）海南分所,海南省海口市国贸大道48号新达商务大厦1903室,郑旺丁,0898-68530039
7010,7010,110101484701,大华会计师事务所（特殊普通合伙）深圳分所,深圳市福田区滨河大道5022号联合广场B座B1102,邬建辉,0755-82900952
7011,7011,110101485001,大华会计师事务所（特殊普通合伙）重庆分所,重庆市渝北区黄山大道中段55号7－1,王丽娜,023-67758156/17783855151
7012,7012,110101485101,大华会计师事务所（特殊普通合伙）四川分所,成都市高新区蜀锦路88号新中泰国际大厦3101、3102室,钟平修,13880889248
7013,7013,110101485201,大华会计师事务所（特殊普通合伙）贵州分所,贵州省贵阳市南明区花果园彭家湾花果项目F区第2栋（2）1单元13层4号【花果园社区】,艾道静,13985461064
7014,7014,110101485301,大华会计师事务所（特殊普通合伙）云南分所,云南省昆明市西山区前福路229号广福城A8写字楼7楼,张颖,0871-63955266
7015,7015,110101485401,大华会计师事务所（特殊普通合伙）西藏分所,拉萨市经济技术开发区格桑路投资大厦3层01号,代兴勇,18665972219
7016,7016,110101486106,大华会计师事务所(特殊普通合伙)陕西分所,西安市高新区唐延路3号唐延国际中心13层,赵宏哲,029-88347908
7017,7017,110101486501,大华会计师事务所（特殊普通合伙）新疆分所,乌鲁木齐天山区解放北路90号天际大厦6楼,常姗姗,0991-2610235
7018,7018,110101501201,天职国际会计师事务所（特殊普通合伙）天津分所,天津市和平区大沽北路2号天津环球金融中心津塔写字楼5001,李姝,022-23299272
7019,7019,110101502104,天职国际会计师事务所(特殊普通合伙)沈阳分所,沈阳市和平区和平北大街156号20楼,王君,024-23283429
7020,7020,110101503101,天职国际会计师事务所（特殊普通合伙）上海分所,浦东新区世纪大道88号13楼,胡建军,021-51028018
7021,7021,110101481501,大华会计师事务所(特殊普通合伙)内蒙古分所,内蒙古呼和浩特市赛罕区大学西街41号会计师楼4层,薛万春,0471-6920378
7022,7022,110101482102,大华会计师事务所（特殊普通合伙）辽宁分所,沈阳市沈河区奉天街328号（709室）,薛晓莹,024-22566123
7023,7023,110101482111,大华会计师事务所（特殊普通合伙）大连分所,大连市中山区同兴街67号邮电万科大厦24层,郑程程,0411-82819300
7024,7024,110101482201,大华会计师事务所（特殊普通合伙）吉林分所,长春市朝阳区明水路6-5号科技花园小区14号楼604室,姜金明,0431-88580361
7025,7025,110101483102,大华会计师事务所(特殊普通合伙)上海分所,上海市虹口区广粤路439弄3号202-9室,薛翠玉,021-63238506
7026,7026,110101483201,大华会计师事务所（特殊普通合伙）江苏分所,江苏省南京市秦淮区龙蟠中路216号金城大厦26层,梁春,025-83190506
7027,7027,110101483202,大华会计师事务所（特殊普通合伙）苏州分所,苏州工业园区星海街198号星海大厦1006室,秦霞,0512-65151955
7028,7028,110101483301,大华会计师事务所（特殊普通合伙）浙江万邦分所,杭州市江干区钱潮路636号瑞凯水湘大厦2号楼11楼,许萍,0571-85215005
7029,7029,110101483412,大华会计师事务所（特殊普通合伙）安徽分所,安徽省合肥市长江西路687号拓基城市广场金座B5楼,罗薇,0551-62836500
7030,7030,110101483501,大华会计师事务所（特殊普通合伙）福建分所,厦门市思明区厦禾路1032号A幢1601单元,黄艺云,0592-5091405，133060506000
7031,7031,110101483605,大华会计师事务所（特殊普通合伙）江西分所,江西南昌高新开发区火炬大街188号“丰源会展中心”第五层,万丽琴,0791-88575791
7032,7032,110101483701,大华会计师事务所（特殊普通合伙）山东分所,山东省济南市历下区历山路36号齐鲁师范学院内利宝产业大厦6层,刘晓娟,18678292612
7033,7033,110101484101,大华会计师事务所（特殊普通合伙）河南分所,郑州市管城回族区港湾路1号院金色港湾49号楼2单元16层,王莹,15038295951
7034,7034,110101484201,大华会计师事务所（特殊普通合伙）湖北分所,武汉市武昌区中北路227号愿景广场二期1栋17层,刘华忠,13971212818
7035,7035,110101484307,大华会计师事务所（特殊普通合伙）湖南分所,长沙市雨花区迎新路499号坤颐商务中心（御溪国际）3栋1532-1536号,唐丽媛,15116401324
7036,7036,110101414201,大信会计师事务所(特殊普通合伙)湖北分所,武汉市武昌区中北路31号办公大楼16楼,索保国,027-82814094
7037,7037,110101414302,大信会计师事务所（特殊普通合伙）长沙分所,长沙市天心区芙蓉中路三段380号汇金苑9栋7层739号房,陈小玲,85164366
7038,7038,110101414401,大信会计师事务所（特殊普通合伙）广州分所,广州市越秀区华乐街华侨新村光明路1号301房,鲁友国,020-87697438
7039,7039,110101414402,大信会计师事务所（特殊普通合伙）南沙自贸区分所,广州市南沙区南沙云山诗意人家丰泽东路106号（自编1号楼）13层1301自编1301-F1082,牛良文,020-87518069
7040,7040,110101414419,大信会计师事务所（特殊普通合伙）广东分所,东莞市南城街道袁屋边社区居委会宏二路1号蜂汇广场1栋办公11楼,肖晓康,0769-23399668
7041,7041,110101414501,大信会计师事务所（特殊普通合伙）广西分所,南宁市金洲路25号太平洋世纪广场A-2202房,杨娟,0771-5760286
7042,7042,110101414701,大信会计师事务所（特殊普通合伙）深圳分所,深圳市福田区八卦岭鹏基商务时空大厦1701-1709室,陈菁佩,0755-22211860 李13707163980
7043,7043,110101415001,大信会计师事务所（特殊普通合伙）重庆分所,重庆市渝中区邹容路131号世贸大厦22楼,阮祥华,023-60333927
7044,7044,110101415101,大信会计师事务所（特殊普通合伙）四川分所,成都市高新区锦晖西一街99号1-2-22,龚荣华,028-66269699
7045,7045,110101415201,大信会计师事务所（特殊普通合伙）贵州分所,贵阳市南明区花果园中央商务区1号楼43层4号房,蔡瑜,0851-85558630
7046,7046,110101415301,大信会计师事务所（特殊普通合伙）云南分所,昆明市青年路145号盛迪大厦2楼,马春玲,0871-63169711
7047,7047,110101416101,大信会计师事务所（特殊普通合伙）陕西分所,陕西省西安市碑林区南二环西段21号1幢15层21705室,郝艳,029-62220515
7048,7048,110101416501,大信会计师事务所（特殊普通合伙）新疆分所,新疆乌鲁木齐市天山区新华北路8号红山新世纪22楼,许亚婷,0991-7503861
7049,7049,110101481201,大华会计师事务所（特殊普通合伙）天津分所,天津市武清区下朱庄街天湖路170号4046室,姜宝辉,13910980605 13910739972
7050,7050,110101481401,大华会计师事务所（特殊普通合伙）山西分所,太原市高新区长治路226号高新动力港6层,郭颖,0351-8330656
7051,7051,110101366501,信永中和会计师事务所（特殊普通合伙）乌鲁木齐分所,新疆乌鲁木齐市水区安居南路802号锦江国际酒店22层,彭梅,0991-6516688
7052,7052,110101411201,大信会计师事务所（特殊普通合伙）天津分所,天津市河西区友谊路19号,徐永勋,23707355
7053,7053,110101411401,大信会计师事务所（特殊普通合伙）山西分所,太原市小店区平阳路96号华康大厦14层1412室,李建文,0351-5698839
7054,7054,110101412113,大信会计师事务所(特殊普通合伙)辽宁分所,沈阳市铁西区南七东路24号1门,于丽莉,024-25862498
7055,7055,110101412201,大信会计师事务所（特殊普通合伙）吉林分所,经济开发区海口路6-2号A区507室,陶岚,13500881096
7056,7056,110101413101,大信会计师事务所(特殊普通合伙)上海分所,上海浦东新区向城路58号东方国际科技大厦25楼GH座,陶玮,021-68406881
7057,7057,110101413102,大信会计师事务所（特殊普通合伙）上海自贸试验区分所,徐汇区凯旋南路31号12号楼三楼,倪晨捷,64159133
7058,7058,110101413201,大信会计师事务所(特殊普通合伙)江苏分所,苏州工业园区翠薇街9号月亮湾国际商务中心1503-1504室,黄月华,0512-67628968
7059,7059,110101413202,大信会计师事务所（特殊普通合伙）南京分所,南京市中山路55号新华大厦32层,刘艳莉,025-83203766
7060,7060,110101413302,大信会计师事务所（特殊普通合伙）浙江分所,浙江省杭州市滨江区西兴街道江陵路1782号1幢24层2403室,郭东星,0571-56762800
7061,7061,110101413401,大信会计师事务所（特殊普通合伙）安徽分所,安徽省合肥市高新区创新大道2800号合肥创新产业园二期E1楼基金大厦A座506室,朱伟光,0551-63850985
7062,7062,110101413501,大信会计师事务所（特殊普通合伙）福建分所,厦门市思明区湖滨南路609号夏商置业11ABF单元,蔡宗宝,0592-5092406
7063,7063,110101413601,大信会计师事务所（特殊普通合伙）江西分所,青山湖区紫阳大道3088号泰豪科技广场B座20楼,韩珊,0791-86692034
7064,7064,110101413701,大信会计师事务所(特殊普通合伙)山东分所,济南市历下区经十路15982号第一大道10层,徐萌,13705403281
7065,7065,110101414101,大信会计师事务所(特殊普通合伙)河南分所,郑州市金水区未来路73号锦江国际花园10号楼22层,胡建新,13803893890
7066,7066,110101363401,信永中和会计师事务所（特殊普通合伙）合肥分所,庐阳区阜南路169号东怡金融广场B座12层,杨玲玲,0551-62841512
7067,7067,110101363507,信永中和会计师事务所（特殊普通合伙）福州分所,福州市湖东路168号宏利大厦A座13层,江辉,0591-28309955，13328662693
7068,7068,110101363701,信永中和会计师事务所(特殊普通合伙)青岛分所,青岛市崂山区深圳路169号中创大厦9层,兰信,18561976670
7069,7069,110101363705,信永中和会计师事务所(特殊普通合伙)济南分所,山东省济南市历下区经十路17703号华特广场6楼,赵秀丽,18553129399
7070,7070,110101364101,信永中和会计师事务所（特殊普通合伙）郑州分所,郑州市郑东新区商鼎路78号3号楼1单元28层2801、2802、2803、2804、2805,王平,17630008518
7071,7071,110101364201,信永中和会计师事务所（特殊普通合伙）武汉分所,武汉市洪山区徐东大街137号能源大厦19楼,雷雅玲,027-59759900
7072,7072,110101364302,信永中和会计师事务所（特殊普通合伙）长沙分所,长沙市开福区中山路589号开福万达广场C区1号写字楼26层,孟莎,0731-88285565
7073,7073,110101364401,信永中和会计师事务所（特殊普通合伙）广州分所,广州市天河区林和西路1号39楼,黄玉珍,020-28309500
7074,7074,110101364501,信永中和会计师事务所（特殊普通合伙）南宁分所,南宁市青秀区中泰路8号天健商务大厦17层1703、1704、1705房,韦剑华,0771-5086363
7075,7075,110101364701,信永中和会计师事务所（特殊普通合伙）深圳分所,深圳市福田区滨河大道联合广场A栋塔楼A1001房,郭晋龙,0755-82900800
7076,7076,110101365001,信永中和会计师事务所（特殊普通合伙）重庆分所,重庆市北部新区金渝大道99号汽博大厦26楼27楼,龚莉,18696780406
7077,7077,110101365101,信永中和会计师事务所（特殊普通合伙）成都分所,成都市交子大道88号中航国际广场B座8楼,蒋涛,62991888-6201
7078,7078,110101365301,信永中和会计师事务所（特殊普通合伙）昆明分所,云南省昆明市西山区人民西路315号云投财富商业广场B2幢19楼,刘璇,0871-68159955
7079,7079,110101366101,信永中和会计师事务所（特殊普通合伙）西安分所,西安市高新区高新三路12号中国人保（陕西）金融大厦6层,艾群,029-63358888
7080,7080,110101366402,信永中和会计师事务所(特殊普通合伙）银川分所,宁夏银川市兴庆区湖滨西街65号投资大厦11层,孙玉玲,0951-6718800-6101
7081,7081,110101305001,瑞华会计师事务所（特殊普通合伙）重庆分所,重庆市渝中区人民路231号,杨帆,023-63066913
7082,7082,110101305107,瑞华会计师事务所（特殊普通合伙）四川分所,成都市高新区益州大道北段777号中航国际交流中心A座12层,谢均朗,66125111
7083,7083,110101305201,瑞华会计师事务所（特殊普通合伙）贵州分所,贵阳市观山湖区诚信路东侧群升千禧广场07B栋21层,郭叡,0851-85802221
7084,7084,110101305301,瑞华会计师事务所（特殊普通合伙）云南分所,昆明市盘龙区白龙路与环城东路交叉口滇高商务大厦29层2901-2908号,张彤,0871-63197296
7085,7085,110101306101,瑞华会计师事务所（特殊普通合伙）陕西分所,西安市南二环西段21号华融国际大厦A座23层,王小龙,029-82309696
7086,7086,110101306201,瑞华会计师事务所（特殊普通合伙）甘肃分所,兰州市城关区雁园路601号甘肃省商会大厦a座12-13楼,梁玉龙,0931-8441705
7087,7087,110101306301,瑞华会计师事务所（特殊普通合伙）青海分所,西宁市城西区五四西路84号,辛文明,0971-6145744
7088,7088,110101306501,瑞华会计师事务所（特殊普通合伙）新疆分所,新疆乌鲁木齐市天山区新华南路140号汇源大厦17楼,赵雅婷,0991-2831167
7089,7089,110101361201,信永中和会计师事务所(特殊普通合伙）天津分所,天津市和平区解放北路与曲阜道交口西南侧信达广场塔楼1902-03、1905-09,张爽,022-83217999
7090,7090,110101361401,信永中和会计师事务所（特殊普通合伙）太原分所,太原市小店区长治路308号同昌创业园A座9层,贾宇鹏,0351-7899966
7091,7091,110101362103,信永中和会计师事务所（特殊普通合伙）大连分所,大连开发区五彩城A区1栋1号 凯伦国际大厦B座15F,鲁秀莉,0411-87626818
7092,7092,110101362202,信永中和会计师事务所（特殊普通合伙）长春分所,南关区人民大街9399号万豪国际商务中心7层,张宗生,13354300655
7093,7093,110101363101,信永中和会计师事务所（特殊普通合伙）上海分所,上海市浦东新区浦东南路500号,陆佳妮,021-61643939-6611
7094,7094,110101363201,信永中和会计师事务所（特殊普通合伙）南京分所,南京市山西路128号和泰大厦7层,房德勇,13915972907
7095,7095,110101363301,信永中和会计师事务所（特殊普通合伙）杭州分所,杭州市上城区望江国际中心4号702室,毛时法,0571-26897611
7096,7096,110101303504,瑞华会计师事务所（特殊普通合伙）厦门分所,厦门市湖里区湖里大道28号联盛大厦东3E单元,洪祥昀,0592-5835299
7097,7097,110101303505,瑞华会计师事务所（特殊普通合伙）福建分所,福州市仓山区浦上大道216号福州仓山万达广场C区C3#楼22层,陈昭晖,18606012880
7098,7098,110101303604,瑞华会计师事务所（特殊普通合伙）江西分所,南昌市高新区紫阳大道2977号绿地新都会38#赢创大厦16层,杨红英,88116233
7099,7099,110101303708,瑞华会计师事务所（特殊普通合伙）山东分所,济南市市中区万寿路19号,赵淑娟,13705405228
7100,7100,110101303709,瑞华会计师事务所（特殊普通合伙）青岛分所,青岛市崂山区深圳路230号檀香湾1号楼21层,李江,18905328863
7101,7101,110101303710,瑞华会计师事务所（特殊普通合伙）潍坊分所,山东省潍坊高新区东风东街4899号金融广场商务中心9号办公综合楼8层,马胜波,13562626813
7102,7102,110101304101,瑞华会计师事务所（特殊普通合伙）河南分所,郑州市金水区经三路32号财富广场1号楼13层,熊跃军,65356690
7103,7103,110101304204,瑞华会计师事务所（特殊普通合伙）湖北分所,武汉市武昌区民主路786号华银大厦901室,徐敏,027-87339619
7104,7104,110101304205,瑞华会计师事务所（特殊普通合伙）宜昌分所,湖北省宜昌市隆康路6号,杨玉玲,0717-6221237
7105,7105,110101304301,瑞华会计师事务所（特殊普通合伙）湖南分所,长沙市开福区芙蓉北路159号锦绣华天13楼,徐江红,0731-85178058
7106,7106,110101304401,瑞华会计师事务所（特殊普通合伙）广东分所,广州市天河区体育西路57号1301,卓献君,020-85591710
7107,7107,110101304404,瑞华会计师事务所（特殊普通合伙）珠海分所,珠海市香洲兴业路215号（南区）,凌运良,0756-2611660
7108,7108,110101304406,瑞华会计师事务所（特殊普通合伙）佛山分所,佛山市禅城区绿景二路38号碧翠雅轩五座二、三层,霍焕莹,0757-83133033
7109,7109,110101304501,瑞华会计师事务所（特殊普通合伙）广西分所,南宁市民族大道109号,梁爱华,0771-5556369
7110,7110,110101304701,瑞华会计师事务所（特殊普通合伙）深圳分所,深圳市福田区益田路6001号太平金融大厦8-10层,刘贵彬,"刘18600059929,0755-82789666-868"
7111,7111,110101301309,瑞华会计师事务所（特殊普通合伙）秦皇岛分所,秦皇岛市海港区河北大街146号金原国际商务大厦九层,费一蕊,0335-3268916
7112,7112,110101301404,瑞华会计师事务所(特殊普通合伙)山西分所,太原市杏花岭区新建北路211号新建soho六层601室,沈兵,0351-5281895
7113,7113,110101301501,瑞华会计师事务所（特殊普通合伙）内蒙古自治区分所,呼和浩特市赛罕区锡林南路80号三A商务楼三楼,乌日罕,0471-5256796
7114,7114,110101302105,瑞华会计师事务所（特殊普通合伙）辽宁分所,沈阳市和平区十一纬路25号三层,杜育红,024-62151152
7115,7115,110101302106,瑞华会计师事务所（特殊普通合伙）大连分所,辽宁省大连市中山区上海路51号宏孚大厦1011室,刘立雪,0411-82818729
7116,7116,110101302204,瑞华会计师事务所（特殊普通合伙）吉林分所,长春市高新经济开发区硅谷大街3355号超达创业园2号楼109单元,矫红梅,13844085629；81930222
7117,7117,110101302205,瑞华会计师事务所（特殊普通合伙）长春分所,长春市南关区南湖大路998号金鼎大厦14.21层,孔亚飞,88957146
7118,7118,110101302303,瑞华会计师事务所（特殊普通合伙）黑龙江分所,黑龙江省哈尔滨市道里区群力大道399号区银行街10号,刘鑫,（0451）82321004
7119,7119,110101303101,瑞华会计师事务所(特殊普通合伙）上海分所,中国（上海）自由贸易试验区陆家嘴东路166号18层,杨尚珺,021-20300000
7120,7120,110101303201,瑞华会计师事务所（特殊普通合伙）南通分所,南通市崇川区崇川路1号5幢1-4楼,陈荣芳,0513-89195832
7121,7121,110101303202,瑞华会计师事务所（特殊普通合伙）江苏分所,南京市鼓楼区江东北路289号银城广场9层,李星惠,025-83313222
7122,7122,110101303203,瑞华会计师事务所（特殊普通合伙）苏州分所,苏州工业园区星海街198号星海大厦1幢9层,范百顺,0512-67608310
7123,7123,110101303301,瑞华会计师事务所（特殊普通合伙）浙江分所,浙江省杭州市西湖区天目山路181号天际大厦12B,赵小苗,0571-81902211
7124,7124,110101303302,瑞华会计师事务所（特殊普通合伙）宁波分所,宁波市江北区钻石商业广场18号13楼一1至一4,郑世绒,0574-87286311
7125,7125,110101303405,瑞华会计师事务所（特殊普通合伙）安徽分所,合肥市高新区海棠路150号创新大厦10楼,洪峰,0551-62586989
7126,7126,110100753411,亚太（集团）会计师事务所（特殊普通合伙）安徽分所,合肥市蜀山区九龙路东湖高新创新中心9栋3楼,欧阳文渊,15609698605
7127,7127,110100753701,亚太（集团）会计师事务所（特殊普通合伙）山东分所,历下区龙鼎大道0号海尔绿城中央广场3号楼1304室,王培龙,15628870866
7128,7128,110100754101,亚太（集团）会计师事务所（特殊普通合伙）南阳分所,南阳市华山路方圆大厦,李夏,13937778988
7129,7129,110100754102,亚太（集团）会计师事务所（特殊普通合伙） 焦作分所,河南省焦作市人民路369号,刘建,13903919901
7130,7130,110100754104,亚太（集团）会计师事务所（特殊普通合伙）河南分所,郑州市金水区农业路东22号东单元6层12-15号,王雪,15890170906
7131,7131,110100754201,亚太（集团）会计师事务所（特殊普通合伙）湖北分所,湖北省武汉市江岸区三阳路128号三阳广场A座3201室,常小红,027-82742225
7132,7132,110100754301,亚太（集团）会计师事务所（特殊普通合伙）湖南分所,长沙市雨花区劳动东路222号永升商业广场第C1栋308房,刘臻,0731-88046736
7133,7133,110100754401,亚太（集团）会计师事务所（特殊普通合伙）广东分所,广州市天河区猎德大道48号之三1103房,cheng文丹,020-89286552
7134,7134,110100754402,亚太（集团）会计师事务所（特殊普通合伙）东莞分所,广东省东莞市莞城街道旗峰路莞城段200号2单元1815室,袁汝麒,0769-21680825
7135,7135,110100754701,亚太（集团）会计师事务所（特殊普通合伙）深圳分所,深圳市福田区福田街道福山社区滨河大道5022号联合广场A座49层,王子龙,0755-82871316
7136,7136,110100755001,亚太（集团）会计师事务所（特殊普通合伙）重庆分所,重庆市渝北区新南路162号B单元412号-422号,周含军,13983083575
7137,7137,110100755112,亚太（集团）会计师事务所（特殊普通合伙)四川分所,成都市高新区天府大道1700号环球中心4栋（N2）19楼10-11号,张争鸣,028-87025867
7138,7138,110100756107,亚太（集团）会计师事务所（特殊普通合伙）陕西分所,西安市未央区未央路111-1号1幢1单元12004室,李仁斌,029-87804098
7139,7139,110101301202,瑞华会计师事务所（特殊普通合伙）天津分所,天津市和平区西康路33号康岳大厦7层,姜文娟,58829000 13901141541
7140,7140,110101301308,瑞华会计师事务所（特殊普通合伙）河北分所,石家庄市体育南大街227号格瑞大厦7-8层,寇军乔,0311-86065311
7141,7141,110100323501,华普天健会计师事务所（特殊普通合伙）厦门分所,厦门市湖里区高林中路521号2626单元,高喆,0592-2218833
7142,7142,110100323502,华普天健会计师事务所（特殊普通合伙）福州分所,福建省福州市鼓楼区温泉街道五四路89号置地广场8层01室,陈玮琪,13625061734
7143,7143,110100323715,华普天健会计师事务所（特殊普通合伙）山东分所,山东省济南市历下区经十路17703号华特广场四层B408、B410、B412、B416,薛国联,0531-82600802
7144,7144,110100324501,华普天健会计师事务所（特殊普通合伙）广西分所,南宁市青秀区七星路125号新民大厦B座B0801号,廖海燕,18607815056
7145,7145,110100324701,华普天健会计师事务所（特殊普通合伙）深圳分所,深圳市福田区福田街道福华一路123号深圳中国人寿大厦1505、1506单元,李牧知,13055154147
7146,7146,110100325101,华普天健会计师事务所（特殊普通合伙）四川分所,成都市高新区天仁路387号2号楼2003号,张勇,028-85083198
7147,7147,110100723701,北京大地津泰会计师事务所有限公司山东分所,山东省青岛市市南区宁夏路288号2号楼1层,吴小楠,0532-88900520
7148,7148,110100725101,北京大地津泰会计师事务所有限公司四川分所,中国（四川）自由贸易试验区成都高新区天府大道北段28号1栋1单元21层2108号,吴小楠,18660236547
7149,7149,110100751201,亚太（集团）会计师事务所（特殊普通合伙）天津分所,天津市河西区南昌路与合肥道交口富力中心写字楼3403,阎宇彤,022-23297569
7150,7150,110100751301,亚太（集团）会计师事务所（特殊普通合伙）河北分所,石家庄市裕华区槐安路鑫科国际广场A座20层15室,于立轻,18531189015
